season,week,celebrity_name,fan_share_lb,fan_share_ub
28,6,Hannah Brown,4.027109122937212e-08,0.7482411760129182
28,7,Hannah Brown,2.1758035488104527e-06,0.9092732029551588
28,8,Hannah Brown,1.1696784066682463e-06,0.9481663127312159
28,9,Hannah Brown,7.90663403127197e-06,0.95832060713435
28,10,Hannah Brown,7.548166320013282e-05,0.9652774378914134
28,2,James Van Der Beek,4.270615287036041e-08,0.612715063579342
28,4,James Van Der Beek,6.541814262316837e-11,0.8700986698415099
28,6,James Van Der Beek,3.311942963030069e-05,0.8204680226181132
28,7,James Van Der Beek,3.1107720804581584e-11,0.7919224995188031
28,8,James Van Der Beek,2.456576940284566e-09,0.8352342972267729
28,9,James Van Der Beek,2.0485105725443456e-11,0.8267881214742914
28,10,James Van Der Beek,1.9007465947804373e-08,0.9056818410320245
28,2,Karamo Brown,4.8326020937409e-06,0.6233091838461878
28,4,Karamo Brown,9.168652974548579e-11,0.9183146826367703
28,6,Karamo Brown,7.866564878000933e-06,0.8388050077374379
28,7,Karamo Brown,1.9154417515897842e-08,0.2699106548563099
28,2,Kate Flannery,4.952668305917088e-07,0.6267283408071401
28,4,Kate Flannery,6.155086878629468e-10,0.9018692303672149
28,6,Kate Flannery,2.386091727425994e-07,0.7928470980175206
28,7,Kate Flannery,3.409198459593375e-11,0.855958962635794
28,8,Kate Flannery,1.5610817641541627e-08,0.2802650094747548
28,2,Kel Mitchell,1.7716691759614202e-05,0.6561033418488292
28,4,Kel Mitchell,3.473408960062006e-11,0.8562065634010133
28,6,Kel Mitchell,5.080129927530339e-06,0.7294018225492764
28,7,Kel Mitchell,2.4365466069463426e-09,0.8323104416016945
28,8,Kel Mitchell,3.7514002450803006e-10,0.883061011981343
28,9,Kel Mitchell,2.98546604951207e-08,0.8728318878926388
28,10,Kel Mitchell,2.8249871807168445e-06,0.9457553563220606
28,2,Lamar Odom,3.7199583519471744e-06,0.6331754358608032
28,4,Lamar Odom,2.4174063185700873e-11,0.359212401586879
28,2,Lauren Alaina,2.85272834517934e-06,0.6154457748481693
28,4,Lauren Alaina,1.1979273346868313e-15,0.9046616145589357
28,6,Lauren Alaina,4.199603547544935e-05,0.6789943994541967
28,7,Lauren Alaina,1.5287320424213945e-08,0.8003178820083865
28,8,Lauren Alaina,9.498920280811991e-10,0.9145630178196766
28,9,Lauren Alaina,1.0161903902648136e-07,0.9144012220013258
28,10,Lauren Alaina,3.67680816925075e-05,0.9302590771967709
28,2,Mary Wilson,1.8787545259587924e-06,0.17735818165990241
28,2,Ray Lewis,4.362390705272774e-06,0.5898213620195852
28,2,Sailor Brinkley-Cook,6.5380064348e-06,0.580492831464777
28,4,Sailor Brinkley-Cook,3.700744333372022e-12,0.8688431778850458
28,6,Sailor Brinkley-Cook,1.2283774339683114e-11,0.0583805042010288
28,2,Sean Spicer,7.7513735068069e-06,0.707602989803631
28,4,Sean Spicer,1.635435372650304e-09,0.8881718102958949
28,6,Sean Spicer,8.433156720656155e-06,0.8575906246011921
28,7,Sean Spicer,7.361628741257656e-05,0.9056524576959228
28,8,Sean Spicer,9.280641574591654e-05,0.938209928217242
28,9,Sean Spicer,0.0005070772358704521,0.9291416444864724
29,2,AJ McLean,8.978189075566989e-07,0.5367949967903768
29,3,AJ McLean,6.777180387336637e-16,0.8619152816483516
29,4,AJ McLean,1.219987377760472e-15,0.8001423317950295
29,5,AJ McLean,1.1521286346931584e-12,0.8792325433526119
29,6,AJ McLean,1.8666741294994382e-13,0.7989128982686254
29,7,AJ McLean,2.277758070244031e-11,0.8409832083947671
29,8,AJ McLean,3.752731673491326e-09,0.8541746590366258
29,9,AJ McLean,3.812990578419072e-09,0.36579208400014707
29,2,Anne Heche,2.040303390467269e-06,0.5065306255743928
29,3,Anne Heche,8.777399808602654e-16,0.8548078366286884
29,4,Anne Heche,1.4361596333770534e-11,0.10006673209584281
29,2,Carole Baskin,3.4129358927023366e-06,0.5293509001095574
29,3,Carole Baskin,2.798325119042e-13,0.17245725170179163
29,2,Charles Oakley,1.429881901614891e-07,0.12819519117066963
29,2,Chrishell Stause,3.058670563156997e-06,0.5954781920296794
29,3,Chrishell Stause,1.3828917338354569e-13,0.7967109338223815
29,4,Chrishell Stause,9.51772963716443e-12,0.7737189667126715
29,5,Chrishell Stause,1.1299496707896624e-13,0.8510440697372289
29,6,Chrishell Stause,2.724672148367747e-10,0.9278808450695024
29,7,Chrishell Stause,6.165516545580034e-09,0.8935889014156909
29,8,Chrishell Stause,7.01109403822059e-08,0.2801004099962547
29,2,Jeannie Mai,2.0995427570719884e-06,0.5552302538652956
29,3,Jeannie Mai,5.385812918309528e-16,0.7745468080907921
29,4,Jeannie Mai,4.155159406749185e-13,0.8707855904880187
29,5,Jeannie Mai,7.465956130093804e-11,0.914354181623929
29,6,Jeannie Mai,2.0755312010419466e-09,0.8737167712343834
29,7,Jeannie Mai,2.359370987065537e-11,0.8973931445545281
29,2,Jesse Metcalfe,1.4505421171495112e-06,0.5795248426935091
29,3,Jesse Metcalfe,8.490278079411871e-18,0.8264033127960245
29,4,Jesse Metcalfe,4.738102438947634e-13,0.8376636772843715
29,5,Jesse Metcalfe,2.9414501967614024e-11,0.3413508724693395
29,2,Johnny Weir,2.642446652808999e-06,0.5494644926135339
29,3,Johnny Weir,2.0793422812093327e-14,0.8280056408937502
29,4,Johnny Weir,3.4912886629966655e-15,0.7754868685107998
29,5,Johnny Weir,3.50477248278236e-13,0.8647899808747916
29,6,Johnny Weir,2.505717807528564e-13,0.8558833617242252
29,7,Johnny Weir,5.897530391930474e-12,0.8872693533513684
29,8,Johnny Weir,1.0922464309789336e-08,0.862070929719976
29,9,Johnny Weir,3.973508380505169e-09,0.8538269442911892
29,10,Johnny Weir,1.8853510210391592e-07,0.4157398925187724
29,2,Justina Machado,1.2284918274075648e-06,0.476434261545927
29,3,Justina Machado,1.0620710110777769e-16,0.8819869612097119
29,4,Justina Machado,3.141011166345257e-10,0.8000198804289321
29,5,Justina Machado,1.4855059652763595e-11,0.8723670033235121
29,6,Justina Machado,6.910681508665275e-12,0.8149571052521598
29,7,Justina Machado,2.9440867205612e-10,0.8300788508213608
29,8,Justina Machado,3.1679769597776482e-09,0.9025972448121939
29,9,Justina Machado,1.465522019937897e-08,0.9071534300127871
29,10,Justina Machado,0.0013145591583359397,0.9220106608460502
29,2,Kaitlyn Bristowe,7.215512653410307e-06,0.49562853438722193
29,3,Kaitlyn Bristowe,3.6408865222212256e-13,0.8587721998155292
29,4,Kaitlyn Bristowe,2.6944559934659084e-15,0.8063838647035122
29,5,Kaitlyn Bristowe,2.7720907928213183e-13,0.8343862950545554
29,6,Kaitlyn Bristowe,1.5869332605054042e-14,0.8718755368160602
29,7,Kaitlyn Bristowe,1.2928568214514998e-15,0.9189201139592216
29,8,Kaitlyn Bristowe,1.9921813881761825e-08,0.9106943514384548
29,9,Kaitlyn Bristowe,7.345332259817645e-08,0.866207373978259
29,10,Kaitlyn Bristowe,3.011933616962747e-07,0.9010187383965687
29,2,Monica Aldama,5.464961728702686e-07,0.5493641365458768
29,3,Monica Aldama,3.6130777898126477e-12,0.8839766895202082
29,4,Monica Aldama,8.381565639723076e-12,0.8036155251556073
29,5,Monica Aldama,3.6838562161460154e-13,0.9116539432357939
29,6,Monica Aldama,1.3856087919197226e-10,0.8124182777791081
29,7,Monica Aldama,9.457361962066341e-11,0.3005827256944169
29,2,Nelly,1.182441544739033e-05,0.5186566009564819
29,3,Nelly,3.380818107304177e-14,0.8328961847839087
29,4,Nelly,1.0894010997284264e-09,0.8049864101798029
29,5,Nelly,1.2269610159178142e-10,0.8915508320375868
29,6,Nelly,7.9127396913462e-09,0.8645976915192767
29,7,Nelly,7.871517376480925e-10,0.9138388819050414
29,8,Nelly,1.7140163545267923e-06,0.879912243052764
29,9,Nelly,3.6477691671226018e-06,0.9221597366251922
29,10,Nelly,0.008454517322066936,0.9250720267768124
29,2,Nev Schulman,2.714949227881423e-06,0.48807188168449767
29,3,Nev Schulman,1.445092373070557e-19,0.8697969683352387
29,4,Nev Schulman,1.5970064613163466e-12,0.9089732444369831
29,5,Nev Schulman,5.023012834087774e-13,0.8874159602206049
29,6,Nev Schulman,5.655203765504711e-12,0.8381603701459422
29,7,Nev Schulman,1.3911353672584691e-11,0.9083755927898043
29,8,Nev Schulman,2.5445576316194583e-11,0.8487355787609974
29,9,Nev Schulman,3.075914795973128e-11,0.8845650389648662
29,10,Nev Schulman,1.7539965099231704e-07,0.8539948212737251
29,2,Skai Jackson,1.898265233610101e-06,0.5339104290164965
29,3,Skai Jackson,4.082685138842319e-13,0.8538893266013995
29,4,Skai Jackson,7.019100033075286e-11,0.8822192699131773
29,5,Skai Jackson,8.54017967123071e-13,0.8446130671889938
29,6,Skai Jackson,9.59688530743551e-10,0.8685771314310731
29,7,Skai Jackson,7.785390095446718e-09,0.8974146417536097
29,8,Skai Jackson,1.9008325008733177e-06,0.9165188802196971
29,9,Skai Jackson,1.2686591228061924e-05,0.929574762686658
29,10,Skai Jackson,6.595182857915128e-06,0.31084922923845276
29,2,Veron Davis,4.463572679617089e-06,0.5401753092138024
29,3,Veron Davis,1.5687339363516155e-14,0.876545543043169
29,4,Veron Davis,5.773548646486012e-12,0.9106020379163909
29,5,Veron Davis,9.846528320936374e-12,0.859266495804897
29,6,Veron Davis,3.026511173962569e-11,0.2141454086171127
30,2,Amanda Kloots,3.5097523028446457e-07,0.542395996455462
30,3,Amanda Kloots,3.9181569024824145e-14,0.8330401174166278
30,4,Amanda Kloots,6.577527595655161e-15,0.7425641531934222
30,5,Amanda Kloots,3.075106081366785e-13,0.8809687827602819
30,6,Amanda Kloots,4.502958786013795e-16,0.8512416450704962
30,7,Amanda Kloots,1.6708766857858497e-15,0.8603921802059251
30,8,Amanda Kloots,9.730591582772846e-11,0.849246108711058
30,9,Amanda Kloots,2.162268094060101e-10,0.8626466160174397
30,2,Brian Austin Green,5.239427975377967e-07,0.5778692846682726
30,3,Brian Austin Green,6.4256255778682954e-12,0.6681776409508675
30,4,Brian Austin Green,6.326119365563446e-11,0.24842722721211008
30,2,Christine Chiu,2.415430953880962e-06,0.5943806304700847
30,3,Christine Chiu,5.595401896389685e-13,0.03223512930953919
30,2,Cody Rigsby,2.903836029991062e-06,0.5021222017963178
30,3,Cody Rigsby,1.3705794379387845e-10,0.8714582572840818
30,4,Cody Rigsby,6.64470450456174e-05,0.8263499227114428
30,5,Cody Rigsby,2.101588666806824e-06,0.9038256231795552
30,6,Cody Rigsby,1.7861252485469504e-06,0.9235201417071821
30,7,Cody Rigsby,8.566052177756187e-06,0.9213903802525042
30,8,Cody Rigsby,0.0005155554706112286,0.9300759031226227
30,9,Cody Rigsby,0.01216665275018818,0.9256161924446403
30,2,Iman Shumpert,1.0436812313174638e-06,0.5194255217799505
30,3,Iman Shumpert,8.071067569892652e-09,0.8095730431342336
30,4,Iman Shumpert,1.4899946404120544e-07,0.8259718871804167
30,5,Iman Shumpert,1.0421961871881391e-07,0.8901112931870941
30,6,Iman Shumpert,3.5512543068078634e-06,0.9382543343003483
30,7,Iman Shumpert,3.546087486492683e-06,0.9514667119831061
30,8,Iman Shumpert,0.0014867308130493185,0.9420263722845946
30,9,Iman Shumpert,0.00371996250097969,0.9584352847845433
30,2,Jimmie Allen,1.7446354108721395e-06,0.5328667951573395
30,3,Jimmie Allen,3.203193408665005e-08,0.7957430516678812
30,4,Jimmie Allen,5.752039622570548e-10,0.8844627263729112
30,5,Jimmie Allen,7.153053248300439e-11,0.84872210961398
30,6,Jimmie Allen,7.480769328498577e-10,0.8858878847917382
30,7,Jimmie Allen,1.4074099630362107e-09,0.9016030297456055
30,8,Jimmie Allen,1.4786327630840585e-08,0.3796957319551156
30,2,JoJo Siwa,9.36439076171788e-07,0.556260218399727
30,3,JoJo Siwa,2.462111713957099e-12,0.805901771992962
30,4,JoJo Siwa,1.442561453504566e-18,0.7935325004363369
30,5,JoJo Siwa,1.6543056255206342e-15,0.8573754758483553
30,6,JoJo Siwa,1.7080275403153612e-13,0.8522615489307951
30,7,JoJo Siwa,2.4480119480461063e-16,0.8350999792119763
30,8,JoJo Siwa,1.6907641045321314e-11,0.8728025401778168
30,9,JoJo Siwa,4.528465395978809e-09,0.8317527409560725
30,2,Kenya Moore,3.109184971381375e-06,0.4881046172962225
30,3,Kenya Moore,3.937686348123636e-11,0.7978758102916508
30,4,Kenya Moore,1.8136096369770186e-07,0.8788761387073443
30,5,Kenya Moore,2.363423026060601e-10,0.9017161607564423
30,6,Kenya Moore,3.640748699657363e-10,0.2783596465130401
30,2,Martin Kove,1.2787024186247336e-06,0.18047994146058247
30,2,Matt James,7.79881775988821e-06,0.5861440363328463
30,3,Matt James,2.8759016434834063e-09,0.8454308703456102
30,4,Matt James,2.507305493479061e-11,0.162735074915681
30,2,Melanie C,1.9223543903317705e-06,0.5210940273987967
30,3,Melanie C,9.559614174542772e-13,0.6011088529628432
30,4,Melanie C,1.3390394857508616e-16,0.7201080072831297
30,5,Melanie C,1.5235078608567394e-17,0.07740299724104209
30,2,Melora Hardin,5.027066224119116e-06,0.4982163916434759
30,3,Melora Hardin,1.6106070987082321e-09,0.876902273331868
30,4,Melora Hardin,4.434109463271041e-14,0.8260453346179476
30,5,Melora Hardin,1.9950023088040126e-14,0.8774339156413925
30,6,Melora Hardin,8.04693605500445e-15,0.8954240663863844
30,7,Melora Hardin,9.757975130354086e-15,0.8778890537060586
30,8,Melora Hardin,2.2858016758199195e-10,0.8926354890262701
30,9,Melora Hardin,3.553525236216669e-09,0.4596642322052841
30,2,"Mike ""The Miz"" Mizanin",1.5429734750922685e-06,0.4583110049511949
30,3,"Mike ""The Miz"" Mizanin",1.4721195930936616e-08,0.7020277417435223
30,4,"Mike ""The Miz"" Mizanin",5.970287915724615e-12,0.7926721833732583
30,5,"Mike ""The Miz"" Mizanin",2.8113816665087333e-10,0.8572741348634213
30,6,"Mike ""The Miz"" Mizanin",6.729649890461547e-10,0.8413014234378049
30,7,"Mike ""The Miz"" Mizanin",2.4702883236708312e-08,0.7490732346292756
30,2,Olivia Jade,1.5991244386939727e-08,0.5168029242946086
30,3,Olivia Jade,3.171163357297431e-13,0.7642253593793276
30,4,Olivia Jade,9.383451181416699e-21,0.7674993849295771
30,5,Olivia Jade,9.27207022048895e-15,0.8025160979553622
30,6,Olivia Jade,5.630529777016075e-14,0.8511740120868599
30,7,Olivia Jade,7.115822433886167e-15,0.8213637515075485
30,8,Olivia Jade,3.829715304454222e-12,0.20410054035831215
30,2,Suni Lee,4.507441925464576e-06,0.5308040467268463
30,3,Suni Lee,1.235112548374352e-09,0.7588655343709535
30,4,Suni Lee,2.5889080386529023e-13,0.821461936133886
30,5,Suni Lee,1.715101963245486e-12,0.8161169620785266
30,6,Suni Lee,3.708422872404155e-13,0.8523563736722638
30,7,Suni Lee,3.0449476399308533e-12,0.8707522582623866
30,8,Suni Lee,8.207217435591186e-09,0.9095976022568188
30,9,Suni Lee,4.0697714130704734e-08,0.22200422945197992
31,1,Charli D'Amelio,2.1926967525042936e-06,0.5092706955322998
31,2,Charli D'Amelio,3.7874277332535523e-13,0.8704895887947739
31,3,Charli D'Amelio,4.066245024587044e-18,0.8714370192349147
31,4,Charli D'Amelio,3.831545563571968e-14,0.8929788932520121
31,5,Charli D'Amelio,1.855857650720235e-13,0.8698650911933169
31,6,Charli D'Amelio,5.068034496405174e-12,0.867311008925946
31,7,Charli D'Amelio,3.6855723719433626e-11,0.8464175414589784
31,8,Charli D'Amelio,1.4778809855273355e-09,0.848368918973163
31,9,Charli D'Amelio,3.6571085623084094e-09,0.8645151124657559
31,1,Cheryl Ladd,8.73183138810731e-08,0.5083591485695255
31,2,Cheryl Ladd,3.950433428450974e-15,0.8066047266038758
31,3,Cheryl Ladd,4.687012148731098e-12,0.1441848161874451
31,1,Daniel Durant,5.456040107126453e-06,0.5048029716060429
31,2,Daniel Durant,8.600853707535572e-15,0.8135747394586341
31,3,Daniel Durant,9.598719738712246e-16,0.7939088266004102
31,4,Daniel Durant,3.04550257356731e-14,0.8355412821076302
31,5,Daniel Durant,1.0389514393861493e-10,0.7824294775799405
31,6,Daniel Durant,1.8119808169468374e-09,0.8748375826580992
31,7,Daniel Durant,8.882102438512263e-08,0.8927450785639652
31,8,Daniel Durant,5.148519853962024e-05,0.8905666800208092
31,9,Daniel Durant,0.00021479904080006726,0.6967602295838994
31,1,Gabby Windey,6.855366474385714e-06,0.4519293067400895
31,2,Gabby Windey,2.7550674180794895e-16,0.746775352033681
31,3,Gabby Windey,2.2186514371079546e-14,0.9304796984702612
31,4,Gabby Windey,1.015629252867028e-17,0.8710441105619415
31,5,Gabby Windey,5.897294100022192e-13,0.8645247131672471
31,6,Gabby Windey,5.531709371096267e-15,0.8555558365327366
31,7,Gabby Windey,3.640565219544817e-10,0.8347318555743791
31,8,Gabby Windey,8.047406292660565e-09,0.8445692284808666
31,9,Gabby Windey,3.6670294897454074e-09,0.8882825774473441
31,1,Heidi D'Amelio,6.905958706430493e-07,0.4472122706176502
31,2,Heidi D'Amelio,1.2605943432975851e-14,0.8003714343445495
31,3,Heidi D'Amelio,1.8771376177216344e-16,0.9132236242038013
31,4,Heidi D'Amelio,4.037169555586678e-18,0.9245291955660648
31,5,Heidi D'Amelio,7.097437208844042e-17,0.8613819170230748
31,6,Heidi D'Amelio,9.152442180138755e-12,0.8754288384037385
31,7,Heidi D'Amelio,1.8859931579932587e-13,0.8863527209852184
31,8,Heidi D'Amelio,2.5975616915436787e-12,0.28622459689968205
31,1,Jason Lewis,1.5899840959424383e-06,0.09169570318029802
31,1,Jessie James Decker,4.576315327471201e-06,0.5003484257906501
31,2,Jessie James Decker,1.7095342537049348e-14,0.850415706193013
31,3,Jessie James Decker,1.900297649303715e-12,0.808027787414488
31,4,Jessie James Decker,7.697941470816429e-11,0.8256368866836449
31,5,Jessie James Decker,7.508696817201096e-10,0.9034340437980772
31,6,Jessie James Decker,1.1113427982472987e-09,0.28307808623774694
31,1,Jordin Sparks,7.405817617071176e-07,0.47052915074250684
31,2,Jordin Sparks,2.4383128152599145e-15,0.8251016992416759
31,3,Jordin Sparks,1.4669097990229106e-14,0.8411739047956893
31,4,Jordin Sparks,8.28035443377909e-15,0.823182973840399
31,5,Jordin Sparks,8.994158019918077e-15,0.7837367744213479
31,6,Jordin Sparks,9.002737990192155e-10,0.9124409011424114
31,7,Jordin Sparks,3.4589525766933064e-12,0.34628861852040876
31,1,Joseph Baena,1.1955852693686335e-06,0.48456352573172806
31,2,Joseph Baena,6.669805248745352e-18,0.7905044580873669
31,3,Joseph Baena,5.399123337351516e-14,0.9216928534897668
31,4,Joseph Baena,5.130876576163854e-13,0.9361333837292833
31,5,Joseph Baena,7.986669810876061e-12,0.13196938299741506
31,1,Sam Champion,6.568771545962757e-06,0.5737045943144702
31,2,Sam Champion,9.991194301975241e-15,0.8422972792929674
31,3,Sam Champion,2.832300722033201e-13,0.8669741390128037
31,4,Sam Champion,7.98443181153546e-13,0.26724727603378534
31,1,Selma Blair,2.0752072613571126e-07,0.5696102146341502
31,2,Selma Blair,2.8856321959909056e-14,0.8747463328901453
31,3,Selma Blair,1.2779355630845217e-14,0.8554231772956216
31,4,Selma Blair,8.269177203063587e-14,0.9040411389218097
31,5,Selma Blair,1.9232965061713204e-13,0.8283587696682184
31,1,Shangela,2.6127496433111006e-06,0.5140519439463648
31,2,Shangela,5.576132874448088e-17,0.8056784292684301
31,3,Shangela,2.82231192007973e-15,0.8897939244694217
31,4,Shangela,2.134149942251189e-16,0.7989011200195444
31,5,Shangela,1.0418483776399688e-13,0.8431962215271682
31,6,Shangela,3.656009252136975e-11,0.8055373849441321
31,7,Shangela,4.245970752615232e-11,0.8885647386911523
31,8,Shangela,5.611693379578311e-09,0.8778876489564699
31,9,Shangela,1.443814510720346e-07,0.8753669374725924
31,1,Teresa Giudice,4.72666661832175e-07,0.48193639141280914
31,2,Teresa Giudice,5.008697805548738e-20,0.11104062711531265
31,1,Trevor Donovan,2.3400915543807717e-06,0.4763069115084249
31,2,Trevor Donovan,1.2662819956496606e-14,0.8034928402475956
31,3,Trevor Donovan,4.9000935274587316e-15,0.8501365849705953
31,4,Trevor Donovan,3.220723493084932e-14,0.8362687754578075
31,5,Trevor Donovan,1.6455620206421076e-09,0.8867658927600819
31,6,Trevor Donovan,4.830800750101599e-10,0.9550523078693315
31,7,Trevor Donovan,8.622368524263207e-08,0.893533031404568
31,8,Trevor Donovan,2.0304938646713636e-05,0.8882953616086285
31,9,Trevor Donovan,2.1984355293770385e-05,0.8988505310070078
31,1,Vinny Guadagnino,1.4812589943941662e-06,0.4952304412889353
31,2,Vinny Guadagnino,6.145551164911182e-18,0.8908245151526365
31,3,Vinny Guadagnino,1.6807979232557142e-14,0.8606301314315695
31,4,Vinny Guadagnino,1.6412008212548595e-09,0.8909924933048422
31,5,Vinny Guadagnino,2.9322597638718743e-11,0.8594019430626972
31,6,Vinny Guadagnino,1.543382546854289e-08,0.8753770382801028
31,7,Vinny Guadagnino,7.95155523229821e-08,0.9334774359409619
31,8,Vinny Guadagnino,3.822307422187222e-06,0.5547304691706563
31,1,Wayne Brady,3.4224572548324144e-06,0.5024741075487055
31,2,Wayne Brady,3.849903284878459e-13,0.8672099511080773
31,3,Wayne Brady,2.1672168998610535e-15,0.8313182410463941
31,4,Wayne Brady,7.282021545891644e-14,0.7929314343656639
31,5,Wayne Brady,8.510376589583988e-14,0.7986422915043955
31,6,Wayne Brady,4.615181940663837e-11,0.8488813496603776
31,7,Wayne Brady,2.208677242180087e-11,0.888419793483866
31,8,Wayne Brady,7.387503527254894e-10,0.8479590239221957
31,9,Wayne Brady,3.6612689883458377e-09,0.8598289802981682
32,1,Adrian Peterson,6.1082986335937464e-06,0.6531357822428634
32,2,Adrian Peterson,5.439617130059025e-11,0.8405610228046826
32,3,Adrian Peterson,1.6447641706355658e-12,0.8480279530562361
32,4,Adrian Peterson,1.2320770413683843e-11,0.0810423724997786
32,1,Alyson Hannigan,5.814785029840364e-06,0.5397089699059271
32,2,Alyson Hannigan,2.9560674733159666e-13,0.7707177072647664
32,3,Alyson Hannigan,1.0242371402594473e-12,0.8305763551524179
32,4,Alyson Hannigan,1.772164024599755e-11,0.8122483606864058
32,5,Alyson Hannigan,4.261454808895596e-07,0.8414955198489003
32,6,Alyson Hannigan,2.515684001928738e-06,0.9060535545196038
32,7,Alyson Hannigan,0.0006227051587102611,0.8706155365948918
32,8,Alyson Hannigan,1.1864684999654652e-05,0.896477072172171
32,9,Alyson Hannigan,1.6696967426979055e-05,0.9752859608329029
32,1,Ariana Madix,9.274280609623658e-06,0.6711879839501945
32,2,Ariana Madix,1.1801356830489232e-13,0.871124695647709
32,3,Ariana Madix,2.987803019785409e-14,0.8112333590517922
32,4,Ariana Madix,8.19513549307592e-11,0.803932295638213
32,5,Ariana Madix,1.8152691460553662e-12,0.9029306045155318
32,6,Ariana Madix,1.2167925285774245e-08,0.7877213260380972
32,7,Ariana Madix,4.1920710805642016e-08,0.7005219243848694
32,8,Ariana Madix,8.54362699379092e-15,0.7960587243285289
32,9,Ariana Madix,2.890703334299044e-14,0.8145128436508381
32,1,Barry Williams,6.256837026292349e-06,0.5296037766022259
32,2,Barry Williams,1.240472667339889e-10,0.8212484956764483
32,3,Barry Williams,4.305151335131469e-18,0.8488684796990277
32,4,Barry Williams,6.168780160192779e-09,0.8257818884117425
32,5,Barry Williams,1.5212032128747444e-08,0.8897138933058816
32,6,Barry Williams,1.7147078479789938e-08,0.8852185860210999
32,7,Barry Williams,1.8724540468688587e-06,0.9093755044241681
32,8,Barry Williams,1.238852942179168e-05,0.3113084477789858
32,1,Charity Lawson,1.5089038170319675e-06,0.5557728646974516
32,2,Charity Lawson,1.6758346750442586e-11,0.8579974085509375
32,3,Charity Lawson,6.426058005392054e-15,0.8097949555899889
32,4,Charity Lawson,2.8255175791900136e-12,0.8324766656024192
32,5,Charity Lawson,6.312071502683102e-12,0.8387154122191826
32,6,Charity Lawson,2.1126168876758e-14,0.7961888166050497
32,7,Charity Lawson,1.626281541241841e-08,0.7742279722623248
32,8,Charity Lawson,3.6045047443204903e-10,0.8887716571096105
32,9,Charity Lawson,1.3296406158874212e-07,0.9140841253742675
32,1,Harry Jowsey,8.48946544415668e-06,0.589452506121164
32,2,Harry Jowsey,4.621355801858998e-10,0.8776432846085563
32,3,Harry Jowsey,1.1873778051481723e-08,0.8857628105043713
32,4,Harry Jowsey,1.248597347820838e-07,0.860127298280674
32,5,Harry Jowsey,6.393544513397943e-08,0.8752759133903084
32,6,Harry Jowsey,5.2472873516627365e-06,0.9230479226560968
32,7,Harry Jowsey,0.00010154540906304115,0.8875301019483339
32,8,Harry Jowsey,0.00015135068775972113,0.9309243600500872
32,9,Harry Jowsey,4.4676962661568784e-05,0.8561233359905199
32,1,Jamie Lynn Spears,1.4350971801488154e-06,0.5195308511058065
32,2,Jamie Lynn Spears,1.1519620000106532e-12,0.07750002800793729
32,1,Jason Mraz,1.986185541106488e-06,0.6287425832174316
32,2,Jason Mraz,2.312995217113392e-11,0.8277539109133106
32,3,Jason Mraz,2.30820474914927e-14,0.8625299525876616
32,4,Jason Mraz,4.389749305127934e-12,0.8646598108588135
32,5,Jason Mraz,4.421241511251901e-12,0.828486611193566
32,6,Jason Mraz,5.461015821009284e-13,0.7322383144934478
32,7,Jason Mraz,3.4993841290432776e-08,0.7247704102669499
32,8,Jason Mraz,3.0776197965910612e-09,0.8976035590170882
32,9,Jason Mraz,4.098599079569303e-08,0.9165415264961194
32,1,Lele Pons,1.0559926451596547e-06,0.4673567306557862
32,2,Lele Pons,3.4558387465962656e-14,0.8623004906368361
32,3,Lele Pons,2.350856730271529e-13,0.8926424416945073
32,4,Lele Pons,2.5396084358114265e-12,0.8740483729706894
32,5,Lele Pons,2.7129398735411026e-11,0.8764514073994933
32,6,Lele Pons,2.402467078931029e-10,0.8234759329981242
32,7,Lele Pons,1.1214447441853869e-10,0.09434723334081349
32,1,Matt Walsh,5.822024627392076e-07,0.0923847941646751
32,1,Mauricio Umansky,2.049827400884519e-05,0.48402723790796914
32,2,Mauricio Umansky,1.1511881648482863e-11,0.889759936181172
32,3,Mauricio Umansky,7.891413982732235e-10,0.8919559934658522
32,4,Mauricio Umansky,1.2554569440496622e-09,0.8039180050593274
32,5,Mauricio Umansky,3.0264113564812754e-07,0.9464212939635137
32,6,Mauricio Umansky,3.591480071743014e-08,0.13970558271582698
32,1,Mira Sorvino,5.609362991120471e-06,0.5460325086284863
32,2,Mira Sorvino,3.27029126909292e-12,0.7576454624867481
32,3,Mira Sorvino,4.103084137207054e-14,0.8398101487122639
32,4,Mira Sorvino,5.844050196206778e-11,0.7484193109313271
32,5,Mira Sorvino,6.34024332197418e-11,0.21675622933563077
32,1,Tyson Beckford,2.385946818581862e-06,0.5204145785197086
32,2,Tyson Beckford,4.3859953706961795e-10,0.7491814018590259
32,3,Tyson Beckford,5.771906086738641e-14,0.28949674068834946
32,1,Xochitl Gomez,7.809614093940106e-07,0.5691675293736791
32,2,Xochitl Gomez,6.162049605741226e-12,0.7953509264994983
32,3,Xochitl Gomez,2.4763177672456045e-13,0.8264928426050822
32,4,Xochitl Gomez,1.7337547921900336e-10,0.7531042402969198
32,5,Xochitl Gomez,2.1841084040925967e-14,0.7718026707133202
32,6,Xochitl Gomez,1.721603789903957e-14,0.8089955021925823
32,7,Xochitl Gomez,5.067267142023649e-09,0.7457364529913786
32,8,Xochitl Gomez,8.034342734497789e-15,0.8219913492869145
32,9,Xochitl Gomez,8.580622202609992e-15,0.8531487131139872
33,2,Anna Delvey,5.4134274589571066e-06,0.10253361250058969
33,2,Brooks Nader,0.00033814991292033703,0.45448214991834074
